toolName,famille,discipline,discipline_categorie,total_respondants_discipline,count,fractionOfUse,percentageOfUse
MS Office 365,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Médecine,Médecine,3803,1,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
local tools,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
local tools,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
local tools,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
local tools,autre,Médecine,Médecine,3803,1,NaN,NaN
local tools,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
local tools,autre,Sciences physiques,STEM,2598,0,NaN,NaN
local tools,autre,Droit,SHS,505,0,NaN,NaN
Lilypond,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Lilypond,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Lilypond,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Lilypond,autre,Médecine,Médecine,3803,0,NaN,NaN
Lilypond,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
Lilypond,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Lilypond,autre,Droit,SHS,505,0,NaN,NaN
iBooks Author,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
iBooks Author,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
iBooks Author,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
iBooks Author,autre,Médecine,Médecine,3803,0,NaN,NaN
iBooks Author,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
iBooks Author,autre,Sciences physiques,STEM,2598,0,NaN,NaN
iBooks Author,autre,Droit,SHS,505,0,NaN,NaN
Yandex Docuements,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Yandex Docuements,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Yandex Docuements,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Yandex Docuements,autre,Médecine,Médecine,3803,0,NaN,NaN
Yandex Docuements,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Yandex Docuements,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Yandex Docuements,autre,Droit,SHS,505,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Open Words,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Open Words,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Open Words,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Open Words,autre,Médecine,Médecine,3803,0,NaN,NaN
Open Words,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Open Words,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Open Words,autre,Droit,SHS,505,0,NaN,NaN
Beamer,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Beamer,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Beamer,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Beamer,autre,Médecine,Médecine,3803,0.5,NaN,NaN
Beamer,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Beamer,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Beamer,autre,Droit,SHS,505,0,NaN,NaN
Beaker,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Beaker,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Beaker,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Beaker,autre,Médecine,Médecine,3803,0,NaN,NaN
Beaker,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Beaker,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Beaker,autre,Droit,SHS,505,0,NaN,NaN
Omni Outliner,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Omni Outliner,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Omni Outliner,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Omni Outliner,autre,Médecine,Médecine,3803,0,NaN,NaN
Omni Outliner,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Omni Outliner,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Omni Outliner,autre,Droit,SHS,505,0,NaN,NaN
Google Translate,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Google Translate,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Google Translate,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Google Translate,autre,Médecine,Médecine,3803,0,NaN,NaN
Google Translate,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Google Translate,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Google Translate,autre,Droit,SHS,505,0,NaN,NaN
Android applications,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Android applications,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Android applications,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Android applications,autre,Médecine,Médecine,3803,0,NaN,NaN
Android applications,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Android applications,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Android applications,autre,Droit,SHS,505,0,NaN,NaN
journal articles and textbooks,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
journal articles and textbooks,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
journal articles and textbooks,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
journal articles and textbooks,autre,Médecine,Médecine,3803,0,NaN,NaN
journal articles and textbooks,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
journal articles and textbooks,autre,Sciences physiques,STEM,2598,0,NaN,NaN
journal articles and textbooks,autre,Droit,SHS,505,0,NaN,NaN
TIMEVIEWER,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
TIMEVIEWER,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
TIMEVIEWER,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
TIMEVIEWER,autre,Médecine,Médecine,3803,0,NaN,NaN
TIMEVIEWER,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
TIMEVIEWER,autre,Sciences physiques,STEM,2598,0,NaN,NaN
TIMEVIEWER,autre,Droit,SHS,505,0,NaN,NaN
Rake,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Rake,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Rake,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Rake,autre,Médecine,Médecine,3803,0,NaN,NaN
Rake,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Rake,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Rake,autre,Droit,SHS,505,0,NaN,NaN
Adobe Creative Cloud,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Adobe Creative Cloud,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Adobe Creative Cloud,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Adobe Creative Cloud,autre,Médecine,Médecine,3803,0,NaN,NaN
Adobe Creative Cloud,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Adobe Creative Cloud,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Adobe Creative Cloud,autre,Droit,SHS,505,0,NaN,NaN
Wikiversity,autre,Sciences sociales et économie,SHS,6353,0.3333333333333333,NaN,NaN
Wikiversity,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Wikiversity,autre,Ingénierie & technologie,STEM,3784,0.3333333333333333,NaN,NaN
Wikiversity,autre,Médecine,Médecine,3803,0.3333333333333333,NaN,NaN
Wikiversity,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Wikiversity,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Wikiversity,autre,Droit,SHS,505,0,NaN,NaN
TextMate,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
TextMate,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
TextMate,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
TextMate,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
TextMate,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
TextMate,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
TextMate,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
Antidote,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Windows,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Windows,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Windows,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Windows,autre,Médecine,Médecine,3803,0,NaN,NaN
Windows,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Windows,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Windows,autre,Droit,SHS,505,0,NaN,NaN
Web of Science,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Web of Science,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Web of Science,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Web of Science,autre,Médecine,Médecine,3803,0,NaN,NaN
Web of Science,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Web of Science,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Web of Science,autre,Droit,SHS,505,0,NaN,NaN
publisher website,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
publisher website,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
publisher website,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
publisher website,autre,Médecine,Médecine,3803,0,NaN,NaN
publisher website,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
publisher website,autre,Sciences physiques,STEM,2598,1,NaN,NaN
publisher website,autre,Droit,SHS,505,0,NaN,NaN
DOI (Digital Object Identifier),autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
DOI (Digital Object Identifier),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
DOI (Digital Object Identifier),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
DOI (Digital Object Identifier),autre,Médecine,Médecine,3803,0,NaN,NaN
DOI (Digital Object Identifier),autre,Arts et Lettres,SHS,3154,0,NaN,NaN
DOI (Digital Object Identifier),autre,Sciences physiques,STEM,2598,1,NaN,NaN
DOI (Digital Object Identifier),autre,Droit,SHS,505,0,NaN,NaN
online translator,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
online translator,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
online translator,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
online translator,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
online translator,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
online translator,balisage et texte brut,Sciences physiques,STEM,2598,1,NaN,NaN
online translator,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Médecine,Médecine,3803,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Elsevier Webshop Language Editing,autre,Droit,SHS,505,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Médecine,Médecine,3803,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Elsevier Webshop Illustration Service,autre,Droit,SHS,505,0,NaN,NaN
Prezi,autre,Sciences sociales et économie,SHS,6353,0.25,NaN,NaN
Prezi,autre,Sciences de la vie,STEM,5162,0.25,NaN,NaN
Prezi,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Prezi,autre,Médecine,Médecine,3803,0.25,NaN,NaN
Prezi,autre,Arts et Lettres,SHS,3154,0.25,NaN,NaN
Prezi,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Prezi,autre,Droit,SHS,505,0,NaN,NaN
RTF editor,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
RTF editor,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
RTF editor,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
RTF editor,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
RTF editor,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
RTF editor,balisage et texte brut,Sciences physiques,STEM,2598,1,NaN,NaN
RTF editor,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
